"";"GDP";"CPI";"WIBOR";"REER"
"248";0,00275890674232166;-0,00222156702085533;0,0151375370658969;0,0146532038904168
"249";-0,00216680572421222;-0,00246639932833433;0,0313500269845597;-0,00545108921935395
"250";-0,0379708642785399;0,00122142103508864;-0,0125500270161771;0,0144940551985548
"251";0,010064455255306;-0,00144567048186826;0,0568128576056104;-0,0149515490876598
"252";0,00436759620980003;-0,000293868558130512;0,00942215885861295;0,0119213246189348
"253";-0,0119397765473028;-0,00248027210200111;0,0325355857078866;-0,00595809911376165
"254";0,0170592641736204;-0,00298204291026516;0,0202961117169557;0,00734651545407745
"255";-0,00109176796082157;-0,00153769386021642;0,0418986555972645;-0,00877404137772565
"256";-0,0290022896078254;0,000858978958876464;0,0512482623865133;0,0114212265973261
"257";0,0156745575781871;1,92373002665769e-05;-5,48166631575298e-05;-0,00986896771351593
"258";-0,0200776786842343;-0,00314257014911673;0,0387481572604031;-0,0135398796196236
"259";0,0029789388228421;-0,000172578626994024;0,0179587465830005;-0,00176936964131094
"260";0,00185471405978524;-0,00406583898174096;-0,138745313178493;0,00337606253062777
"261";0,00180218649317005;-0,00342365042256947;-0,0558526944866777;-0,00107396818968239
"262";-0,00390265463609978;-0,00406502232720083;0,00243880830203443;-0,00374762616528118
"263";0,000890554701650025;-0,00179343722055607;-0,00452570394446734;-0,0280580984076232
"264";0,00470275533024531;-0,00183020671715662;0,0736089063934137;0,032638703087714
"265";0,0142010428927346;0,00110464933471136;-0,18199520211602;-0,0205491557103775
"266";-0,0212017552053454;-0,00349301712826255;-0,0503259571244489;0,0306972218766105
"267";0,0125578937303118;-0,00187122792920993;-0,0452840102238774;-0,0206726486596776
"268";-0,0137259874966089;-0,00168474386256431;0,0574974785957135;-0,00141709940713585
"269";0,00372658791069018;0,00029507310044137;0,0195437946278891;-0,0106318750646636
"270";-0,00627774930998612;-0,0032412271999278;0,0736841744124534;0,0065210602915112
"271";-0,00689684036058058;-0,00252875895481668;0,00351035935951363;-0,00673811827948457
"272";0,00623831769787136;-0,000559238331944266;0,016843790720468;-0,00610966205382392
"273";0,00761060801619958;-0,00210856391433523;0,0369254663192725;-0,0155431844338847
"274";-0,00318511215174499;-0,00344725483209632;-0,0122391368024477;0,0171780568287727
"275";-0,0243083676165777;-0,00486896922915255;0,0173275362413076;-0,037112603550248
"276";-0,000290018868373481;0,000561166382964762;-0,0423396203316996;0,0186057796638786
"277";-0,0121667066489181;-0,00115013283677534;0,0367744170302273;0,0158552395399063
"278";0,0150934894098875;0,000386510193178882;0,142945845451151;-0,0116383189578521
"279";-0,0189088331634568;0,00042590348400764;0,0393761945421342;-0,024060429580058
"280";0,00986063078206788;0,00020487188267895;0,00597351384543663;0,0159878132265906
"281";-0,0253923201053376;-0,0042576833558959;0,0433748719364218;-0,0120198452780809
"282";0,00229561290805171;0,00234388435414375;0,00987849556232894;0,0298698125382855
"283";0,00838003881481655;-0,00233299492773014;0,0526082508689261;-0,00826178522592085
"284";-0,0163975286446248;0,00169502769149342;0,00853176409636845;0,000649699864445173
"285";0,00126015151292163;-0,00162740673285033;-0,0727433506333366;-0,0234068123899963
"286";0,0238988048053377;0,00194723628183381;0,00803024022173204;-0,00481236588815985
"287";0,00968390692093703;-0,00375634529547055;0,0759768852141213;0,0194582278824817
"288";-0,0104534731516398;0,000209942885461448;0,0396857896127246;-0,00234501435846762
